datetime,weather_main,weather_desc,temp,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_angle,clouds,maximum_severity,total_impacting,total_delays_free_flow,total_delays_typical,Car_0.9,Car_0.7,Car_0.5,Car_0.3,Car_0.1,Taxi_0.9,Taxi_0.7,Taxi_0.5,Taxi_0.3,Taxi_0.1,Land vehicle_0.9,Land vehicle_0.7,Land vehicle_0.5,Land vehicle_0.3,Land vehicle_0.1,Van_0.9,Van_0.7,Van_0.5,Van_0.3,Van_0.1,Truck_0.9,Truck_0.7,Truck_0.5,Truck_0.3,Truck_0.1,Vehicle_0.9,Vehicle_0.7,Vehicle_0.5,Vehicle_0.3,Vehicle_0.1,Bus_0.9,Bus_0.7,Bus_0.5,Bus_0.3,Bus_0.1,Motorcycle_0.9,Motorcycle_0.7,Motorcycle_0.5,Motorcycle_0.3,Motorcycle_0.1,Ambulance_0.9,Ambulance_0.7,Ambulance_0.5,Ambulance_0.3,Ambulance_0.1
13/04/2022 20:41:49,Clear,clear sky,19.39,18.82,15.45,24.64,1016,55,10000,7.2,130,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 20:46:49,Clear,clear sky,19.39,18.82,15.45,24.64,1016,55,10000,7.2,130,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 20:51:49,Clear,clear sky,19.41,18.87,15.44,23.97,1016,56,10000,6.69,120,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 20:56:49,Clear,clear sky,19.41,18.87,15.44,23.97,1016,56,10000,6.69,120,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 21:01:49,Clear,clear sky,19.41,18.87,15.44,23.97,1016,56,10000,6.69,120,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 21:06:49,Clear,clear sky,19.5,18.99,15.45,24,1016,57,10000,7.2,180,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 21:11:49,Clear,clear sky,19.5,18.99,15.45,24,1016,57,10000,7.2,180,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 21:16:49,Clear,clear sky,19.5,18.99,15.45,24,1016,57,10000,7.2,180,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 21:21:49,Clear,clear sky,19.7,19.24,15.99,24,1016,58,10000,7.2,180,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 21:26:49,Clear,clear sky,19.7,19.24,15.99,24,1016,58,10000,7.2,180,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 21:31:49,Clear,clear sky,19.7,19.24,15.99,24,1016,58,10000,7.2,180,0,2,16,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13/04/2022 21:34:29,Clear,clear sky,20.28,19.88,16.55,25.62,1015,58,10000,7.2,180,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 21:39:29,Clear,clear sky,20.28,19.88,16.55,25.62,1015,58,10000,7.2,180,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 21:44:29,Clear,clear sky,20.28,19.9,16.55,25.2,1015,59,10000,7.2,180,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 21:49:29,Clear,clear sky,20.28,19.9,16.55,25.2,1015,59,10000,7.2,180,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 21:54:29,Clear,clear sky,20.28,19.9,16.55,25.2,1015,59,10000,7.2,180,0,2,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 21:59:29,Clouds,broken clouds,19.96,19.63,15.45,26.1,1015,62,10000,5.36,160,66,2,16,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:04:29,Clouds,broken clouds,19.96,19.63,15.45,26.1,1015,62,10000,5.36,160,66,2,15,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:09:29,Clouds,broken clouds,19.96,19.63,15.45,26.1,1015,62,10000,5.36,160,66,2,15,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:14:29,Clear,clear sky,19.89,19.58,14.88,25.64,1015,63,10000,6.71,170,0,2,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:19:29,Clear,clear sky,19.93,19.65,14.88,25.3,1015,64,10000,6.71,170,0,2,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:24:29,Clear,clear sky,19.93,19.65,14.88,25.3,1015,64,10000,6.71,170,0,2,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:29:29,Clear,clear sky,19.93,19.65,14.88,25.3,1015,64,10000,6.71,170,0,2,15,0.0,0.0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:34:29,Clear,clear sky,20.06,19.82,14.88,25.75,1014,65,10000,6.71,170,0,2,14,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:39:29,Clear,clear sky,20.06,19.82,14.88,25.75,1014,65,10000,6.71,170,0,2,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:44:29,Clear,clear sky,20.06,19.82,14.88,25.75,1014,65,10000,6.71,170,0,2,14,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:49:29,Clear,clear sky,20.15,19.92,14.89,26.41,1014,65,10000,6.71,170,0,2,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:54:29,Clear,clear sky,20.15,19.92,14.89,26.41,1014,65,10000,6.71,170,0,2,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 22:59:29,Clear,clear sky,20.15,19.92,14.89,26.41,1014,65,10000,6.71,170,0,2,14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 23:04:29,Clear,clear sky,20.19,19.99,14.91,26.25,1013,66,10000,6.71,170,0,2,13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 23:09:29,Clear,clear sky,20.19,19.99,14.91,26.25,1013,66,10000,6.71,170,0,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 23:14:29,Clear,clear sky,20.14,19.91,14.89,26.23,1013,65,10000,4.12,100,0,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 23:19:29,Clear,clear sky,20.14,19.91,14.89,26.23,1013,65,10000,4.12,100,0,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 23:24:29,Clear,clear sky,20.14,19.91,14.89,26.23,1013,65,10000,4.12,100,0,2,13,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 23:29:29,Clear,clear sky,20.19,19.96,14.34,26.78,1013,65,10000,4.12,100,0,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/04/2022 23:34:29,Clear,clear sky,20.19,19.96,14.34,26.78,1013,65,10000,4.12,100,0,2,13,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 07:42:53,Clear,clear sky,16.05,15.64,12.67,19.46,1009,74,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 07:47:53,Clear,clear sky,16.05,15.64,12.67,19.46,1009,74,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 07:52:53,Clear,clear sky,16.05,15.64,12.67,19.46,1009,74,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 07:57:53,Clouds,overcast clouds,16.07,15.72,12.66,18.91,1009,76,10000,3.58,140,100,2,4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:02:53,Clouds,overcast clouds,16.07,15.72,12.66,18.91,1009,76,10000,3.58,140,100,2,4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:07:53,Clear,clear sky,16.1,15.72,12.67,19.23,1009,75,10000,3.6,40,0,2,4,0.0,0.0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:12:53,Clear,clear sky,16.1,15.72,12.67,19.23,1009,75,10000,3.6,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:17:53,Clear,clear sky,16.1,15.72,12.67,19.23,1009,75,10000,3.6,40,0,2,4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:22:53,Clear,clear sky,16.03,15.67,13.22,18.91,1009,76,10000,3.6,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:27:53,Clear,clear sky,16.03,15.67,13.22,18.91,1009,76,10000,3.6,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:32:53,Clear,clear sky,16.03,15.67,13.22,18.91,1009,76,10000,3.6,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:37:54,Clear,clear sky,15.99,15.63,13.25,18.94,1009,76,10000,3.6,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:42:54,Clear,clear sky,15.99,15.63,13.25,18.94,1009,76,10000,3.6,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:47:54,Clear,clear sky,16.01,15.62,13.22,18.91,1009,75,10000,4.02,360,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:52:54,Clear,clear sky,15.99,15.63,13.26,18.94,1009,76,10000,4.02,360,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 08:57:54,Clouds,overcast clouds,15.7,15.34,12.66,18.83,1008,77,10000,1.79,140,100,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:02:54,Clouds,overcast clouds,15.7,15.34,12.66,18.83,1008,77,10000,1.79,140,100,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:07:54,Clouds,overcast clouds,15.7,15.34,12.66,18.83,1008,77,10000,1.79,140,100,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:12:54,Clear,clear sky,15.7,15.34,12.68,18.37,1009,77,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:17:54,Clear,clear sky,15.7,15.34,12.68,18.37,1009,77,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:22:54,Clear,clear sky,15.48,15.09,12.67,18.35,1009,77,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:27:54,Clear,clear sky,15.48,15.09,12.67,18.35,1009,77,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:32:54,Clear,clear sky,15.48,15.09,12.67,18.35,1009,77,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:37:54,Clear,clear sky,15.42,15.03,12.14,18.3,1009,77,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:42:54,Clear,clear sky,15.42,15.03,12.14,18.3,1009,77,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:47:54,Clear,clear sky,15.16,14.77,12.11,18.23,1009,78,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:52:54,Clear,clear sky,15.16,14.77,12.11,18.23,1009,78,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 09:57:54,Clouds,overcast clouds,14.82,14.45,12.11,17.75,1008,80,10000,1.79,170,97,2,4,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:02:54,Clouds,overcast clouds,14.82,14.45,12.11,17.75,1008,80,10000,1.79,170,97,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:07:54,Clouds,overcast clouds,14.82,14.45,12.11,17.75,1008,80,10000,1.79,170,97,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:12:54,Clear,clear sky,14.56,14.19,11.55,17.75,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:17:54,Clear,clear sky,14.56,14.19,11.55,17.75,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:22:54,Clear,clear sky,14.56,14.19,11.55,17.75,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:27:54,Clear,clear sky,14.47,14.09,11.55,17.8,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:32:54,Clear,clear sky,14.47,14.09,11.55,17.8,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:37:54,Clear,clear sky,14.47,14.09,11.55,17.8,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:42:54,Clear,clear sky,14.44,14.05,11.55,17.8,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:47:54,Clear,clear sky,14.44,14.05,11.55,17.8,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:52:54,Clear,clear sky,14.44,14.05,11.55,17.8,1008,81,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 10:57:54,Clear,clear sky,14.48,14.12,10.99,17.8,1008,82,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:02:54,Clear,clear sky,14.48,14.12,10.99,17.8,1008,82,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:07:54,Clear,clear sky,14.48,14.12,10.99,17.8,1008,82,10000,3.6,30,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:12:54,Clear,clear sky,14.37,14,10.99,17.8,1008,82,10000,2.57,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:17:54,Clear,clear sky,14.37,14,10.99,17.8,1008,82,10000,2.57,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:22:54,Clear,clear sky,14.37,14,10.99,17.8,1008,82,10000,2.57,40,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:27:54,Clear,clear sky,14.49,14.11,11.55,18.32,1008,81,10000,4.92,360,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:32:54,Clear,clear sky,14.49,14.11,11.55,18.32,1008,81,10000,4.92,360,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:37:54,Clear,clear sky,14.49,14.11,11.55,18.32,1008,81,10000,4.92,360,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:42:54,Clear,clear sky,14.52,14.14,11.55,18.32,1008,81,10000,4.47,360,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2022 11:47:54,Clear,clear sky,14.52,14.14,11.55,18.32,1008,81,10000,4.47,360,0,2,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
